,pm2.5_ug_m3,no2_ug_m3,so2_ug_m3,vim,vim_anomaly,tc_loss_ha,frp_total,carbon_gross_emissions_yearly,asthma_live_discharges,bronchitis_live_discharges,asthma_deaths,bronchitis_deaths,asthma_cfr,bronchitis_cfr
pm2.5_ug_m3,1.0,-0.3839052079340408,0.24387079105827497,-0.12385888779106313,0.05266908668387693,0.15805733596613303,0.13897335645659298,0.1516075722491904,-0.07432047298632652,-0.0827878433848787,-0.04489391740807005,-0.14594521417485523,0.008675116356471241,-0.019753886956570682
no2_ug_m3,-0.3839052079340408,1.0,-0.0764591401479663,0.4254234253182426,-0.041603745679475314,0.13542204533106197,-0.40373099355865094,0.14883086271231896,0.029095946030942166,0.025006803842062962,0.059637720179865635,-0.05612210269523123,0.05831408959223135,-0.07937103919425659
so2_ug_m3,0.24387079105827497,-0.0764591401479663,1.0,-0.21749994024707825,-0.15698566509919062,0.06717236080702049,0.12562147594915066,0.06466526994826179,-0.06576450086246093,-0.016946049550229502,-0.01462484179499209,-0.0433380625964592,0.03350094826089636,-0.006260639646535511
vim,-0.12385888779106313,0.4254234253182426,-0.21749994024707825,1.0,0.729242825749734,0.06572319042698589,-0.5453366486348369,0.07110696263778508,-0.06884844981867949,-0.08891000379969552,0.002297837930167406,-0.004938366887513279,0.03220896507286946,0.08326715085560871
vim_anomaly,0.05266908668387693,-0.041603745679475314,-0.15698566509919062,0.729242825749734,1.0,0.07944013750050381,-0.21964238073464368,0.08665397829072145,-0.0859898755259781,-0.11374108044077695,0.0030656145164068465,-0.006303083589125737,0.04090012746561165,0.10615037059599074
tc_loss_ha,0.15805733596613303,0.13542204533106197,0.06717236080702049,0.06572319042698589,0.07944013750050381,1.0,0.09930063419890899,0.9970898025322666,-0.06685768301339406,-0.3664226179795283,0.07090637846506327,-0.4691431572972951,0.0973903237719297,0.0287129819888443
frp_total,0.13897335645659298,-0.40373099355865094,0.12562147594915066,-0.5453366486348369,-0.21964238073464368,0.09930063419890899,1.0,0.08271784992044456,-0.004268140401849939,-0.04040705482052132,0.04884628451568416,-0.04753350547646223,0.04209692620759416,0.008992065709076857
carbon_gross_emissions_yearly,0.1516075722491904,0.14883086271231896,0.06466526994826179,0.07110696263778508,0.08665397829072145,0.9970898025322666,0.08271784992044456,1.0,-0.04033053764261128,-0.3347216474887816,0.0879166111132844,-0.4462953005610542,0.1081639644966987,0.016852422641140067
asthma_live_discharges,-0.07432047298632652,0.029095946030942166,-0.06576450086246093,-0.06884844981867949,-0.0859898755259781,-0.06685768301339406,-0.004268140401849939,-0.04033053764261128,1.0,0.6693689824017742,0.4904317557299847,0.6971252488405745,0.0945347967263028,0.009540321781347373
bronchitis_live_discharges,-0.0827878433848787,0.025006803842062962,-0.016946049550229502,-0.08891000379969552,-0.11374108044077695,-0.3664226179795283,-0.04040705482052132,-0.3347216474887816,0.6693689824017742,1.0,0.4026524276913864,0.5317767686241592,0.1484234666991115,-0.5315939047733538
asthma_deaths,-0.04489391740807005,0.059637720179865635,-0.01462484179499209,0.002297837930167406,0.0030656145164068465,0.07090637846506327,0.04884628451568416,0.0879166111132844,0.4904317557299847,0.4026524276913864,1.0,0.39433771526163924,0.9071014909755745,-0.03210079941339624
bronchitis_deaths,-0.14594521417485523,-0.05612210269523123,-0.0433380625964592,-0.004938366887513279,-0.006303083589125737,-0.4691431572972951,-0.04753350547646223,-0.4462953005610542,0.6971252488405745,0.5317767686241592,0.39433771526163924,1.0,0.1372017333757187,0.4206575157827715
asthma_cfr,0.008675116356471241,0.05831408959223135,0.03350094826089636,0.03220896507286946,0.04090012746561165,0.0973903237719297,0.04209692620759416,0.1081639644966987,0.0945347967263028,0.1484234666991115,0.9071014909755745,0.1372017333757187,1.0,-0.02789833550514819
bronchitis_cfr,-0.019753886956570682,-0.07937103919425659,-0.006260639646535511,0.08326715085560871,0.10615037059599074,0.0287129819888443,0.008992065709076857,0.016852422641140067,0.009540321781347373,-0.5315939047733538,-0.03210079941339624,0.4206575157827715,-0.02789833550514819,1.0
